Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2023-01-12,1850,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,60,,,,,,,
2023-01-12,1020,Auburn,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,120,,,,,,,
2023-01-12,900,Auburn,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-12,705,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,15,,,,,,,
2023-01-12,705,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-12,930,Collins,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 8,2.0,90,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-12,1135,Coxsackie,3 113.10 WEAPON 1,1.0,180,,,,,,,
2023-01-12,1300,Eastern,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2023-01-12,1300,Eastern,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,90,,,,,,,
2023-01-12,1545,Elmira,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 8,6.0,270,,,,,,,
2023-01-12,2230,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,60,,,,,,,
2023-01-12,1545,Elmira,3 102.10 THREATS 104.12 DEMONSTRATION 104.13 CREATE DISTURB 5,3.0,104,,,,,,,
2023-01-12,1545,Elmira,3 104.10 RIOTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,5.0,90,,,,,,,
2023-01-12,1545,Elmira,3 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 106.10 DIRECT ORDER 7,5.0,180,,,,,,,
2023-01-12,1545,Elmira,3 102.10 THREATS 104.13 CREATE DISTURB 5,2.0,59,,,,,,,
2023-01-12,1545,Elmira,3 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 104.13 CREATE DISTURB 5,3.0,80,,,,,,,
2023-01-12,1545,Elmira,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 104.13 CREATE DISTURB 7,3.0,179,,,,,,,
2023-01-12,1545,Elmira,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,4.0,40,,,,,,,
2023-01-12,1545,Elmira,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 6,4.0,180,,,,,,,
2023-01-12,540,Gouverneur,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,120,,,,,,,
2023-01-12,1340,Great Meadow,3 104.11 VIOLENT CONDUCT 105.13 GANGS 106.10 DIRECT ORDER 5,5.0,80,,,,,,,
2023-01-12,1325,Green Haven,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,50,,,,,,,
2023-01-12,2030,Hudson,3 118.10 ARSON 106.10 DIRECT ORDER 113.31 ALCOLHOL USE 6,6.0,30,,,,,,,
2023-01-12,805,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,41,,,,,,,
2023-01-12,1230,Mid-State,3 101.22 STALKING 106.10 DIRECT ORDER 107.11 HARASSMENT 3,3.0,270,,,,,,,
2023-01-12,1212,Orleans,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2023-01-12,1045,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,14,,,,,,,
2023-01-12,1045,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2023-01-12,1640,Sing Sing,3 113.23 CONTRABAND 1,1.0,150,,,,,,,
2023-01-12,1115,Sullivan,3 113.23 CONTRABAND 116.10 LOSS/DAMAGE PROP 113.11 ALTERED ITEM 3,3.0,131,,,,,,,
2023-01-12,1355,Sullivan,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,730,,,,,,,
2023-01-12,1120,Sullivan,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,95,,,,,,,
2023-01-12,1547,Upstate,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 6,6.0,180,,,,,,,
2023-01-12,1630,Upstate,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2023-01-12,1750,Upstate,3 114.10 SMUGGLING 113.22 PROP UNAUTH LOC 2,2.0,120,,,,,,,
2023-01-12,2330,Washington,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,210,,,,,,,
2023-01-13,1500,Attica,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,275,,,,,,,
2023-01-13,1121,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,3.0,5,,,,,,,
2023-01-13,930,Attica,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 107.11 HARASSMENT 3,3.0,30,,,,,,,
2023-01-13,805,Auburn,3 113.10 WEAPON 100.13 FIGHTING 106.10 DIRECT ORDER 7,4.0,193,,,,,,,
2023-01-13,805,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2023-01-13,810,Auburn,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,280,,,,,,,
2023-01-13,1305,Auburn,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,14,,,,,,,
2023-01-13,705,Clinton,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,365,,,,,,,
2023-01-13,1610,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-13,1610,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,90,,,,,,,
2023-01-13,1947,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,120,,,,,,,
2023-01-13,1825,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-13,2205,Five Points,3 102.10 THREATS 104.11 VIOLENT CONDUCT 109.15 REFUSE DBL CELLING 4,4.0,90,,,,,,,
2023-01-13,1825,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,7.0,365,,,,,,,
2023-01-13,1830,Five Points,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,45,,,,,,,
2023-01-13,1825,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-13,730,Gouverneur,3 100.10 ASSAULT ON INCAR INDIV 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,210,,,,,,,
2023-01-13,1415,Great Meadow,3 118.22 UNHYGIENIC ACT 107.11 HARASSMENT 3,2.0,90,,,,,,,
2023-01-13,1405,Great Meadow,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,180,,,,,,,
2023-01-13,1055,Groveland,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 6,4.0,5,,,,,,,
2023-01-13,611,Hudson,3 102.10 THREATS 106.10 DIRECT ORDER 106.10 DIRECT ORDER 5,5.0,45,,,,,,,
2023-01-13,1556,Hudson,3 118.22 UNHYGIENIC ACT 118.22 UNHYGIENIC ACT 102.10 THREATS 8,8.0,60,,,,,,,
2023-01-13,1100,Riverview,3 105.13 GANGS 114.10 SMUGGLING 103.20 SOLICITING 3,3.0,60,,,,,,,
2023-01-13,1815,Upstate,3 114.10 SMUGGLING 107.20 FALSE INFORMATION 116.10 LOSS/DAMAGE PROP 3,3.0,250,,,,,,,
2023-01-13,902,Upstate,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 7,7.0,30,,,,,,,
2023-01-13,1330,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,15,,,,,,,
2023-01-13,1330,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,15,,,,,,,
2023-01-13,1930,Wallkill,3 113.10 WEAPON 109.10 OUT OF PLACE 2,2.0,180,,,,,,,
2023-01-13,2000,Washington,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 105.13 GANGS 3,3.0,180,,,,,,,
2023-01-13,645,Washington,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,191,,,,,,,
2023-01-13,2000,Washington,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 105.13 GANGS 3,3.0,60,,,,,,,
2023-01-13,1735,Washington,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,60,,,,,,,
2023-01-13,600,Washington,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,210,,,,,,,
2023-01-14,1330,Attica,3 113.10 WEAPON 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,281,,,,,,,
2023-01-14,940,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 116.10 LOSS/DAMAGE PROP 3,3.0,15,,,,,,,
2023-01-14,1900,Attica,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,6.0,180,,,,,,,
2023-01-14,1300,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,90,,,,,,,
2023-01-14,1300,Cayuga,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 11,11.0,45,,,,,,,
2023-01-14,905,Cayuga,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,4.0,13,,,,,,,
2023-01-14,950,Clinton,3 113.10 WEAPON 114.10 SMUGGLING 107.10 INTERFERENCE 5,5.0,239,,,,,,,
2023-01-14,910,Clinton,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,365,,,,,,,
2023-01-14,1420,Elmira,3 113.10 WEAPON 106.10 DIRECT ORDER 113.11 ALTERED ITEM 3,3.0,365,,,,,,,
2023-01-14,1341,Hudson,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,30,,,,,,,
2023-01-14,1145,Mid-State,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,3.0,30,,,,,,,
2023-01-14,1510,Sing Sing,3 113.23 CONTRABAND 1,1.0,180,,,,,,,
2023-01-14,1625,Sullivan,3 114.10 SMUGGLING 113.23 CONTRABAND 121.10 CALL EMPLOYEE 3,3.0,191,,,,,,,
2023-01-14,1725,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-14,1337,Upstate,3 118.22 UNHYGIENIC ACT 2,1.0,45,,,,,,,
2023-01-14,1725,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-14,1240,Woodbourne,3 114.10 SMUGGLING 104.13 CREATE DISTURB 103.20 SOLICITING 6,3.0,30,,,,,,,
2023-01-15,825,Collins,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,3.0,4,,,,,,,
2023-01-15,1245,Five Points,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,4.0,90,,,,,,,
2023-01-15,1950,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 5,2.0,30,,,,,,,
2023-01-15,730,Great Meadow,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2023-01-15,2100,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.10 OUT OF PLACE 3,3.0,90,,,,,,,
2023-01-15,1255,Mid-State,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,65,,,,,,,
2023-01-15,1500,Mohawk,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,120,,,,,,,
2023-01-15,720,Orleans,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,60,,,,,,,
2023-01-15,1720,Otisville,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,3.0,94,,,,,,,
2023-01-15,2348,Riverview,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90,,,,,,,
2023-01-15,2000,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,270,,,,,,,
2023-01-15,1120,Sullivan,3 101.22 STALKING 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 5,5.0,180,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-15,835,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120,,,,,,,
2023-01-15,1815,Upstate,3 114.10 SMUGGLING 116.10 LOSS/DAMAGE PROP 2,2.0,120,,,,,,,
2023-01-15,1550,Upstate,3 114.10 SMUGGLING 1,1.0,30,,,,,,,
2023-01-15,1135,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90,,,,,,,
2023-01-15,913,Wallkill,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,50,,,,,,,
2023-01-15,1205,Wende,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 6,5.0,188,,,,,,,
2023-01-16,1810,Albion,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,30,,,,,,,
2023-01-16,1250,Altona,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2023-01-16,1320,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,38,,,,,,,
2023-01-16,815,Bare Hill,3 102.10 THREATS 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 7,6.0,365,,,,,,,
2023-01-16,2035,Eastern,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,15,,,,,,,
2023-01-16,2035,Eastern,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,3.0,89,,,,,,,
2023-01-16,1710,Five Points,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,100,,,,,,,
2023-01-16,1940,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,180,,,,,,,
2023-01-16,1340,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 2,2.0,75,,,,,,,
2023-01-16,400,Gouverneur,3 101.20 LEWD CONDUCT 109.10 OUT OF PLACE 2,2.0,29,,,,,,,
2023-01-16,2110,Great Meadow,3 118.22 UNHYGIENIC ACT 104.13 CREATE DISTURB 3,2.0,180,,,,,,,
2023-01-16,1655,Great Meadow,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2023-01-16,1730,Great Meadow,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,15,,,,,,,
2023-01-16,1800,Great Meadow,3 104.11 VIOLENT CONDUCT 4,1.0,11,,,,,,,
2023-01-16,838,Hudson,3 100.13 FIGHTING 1,1.0,30,,,,,,,
2023-01-16,910,Lakeview,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,14,,,,,,,
2023-01-16,1420,Marcy,3 104.11 VIOLENT CONDUCT 100.15 DISORDERLY COND 3,2.0,100,,,,,,,
2023-01-16,1310,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-16,1815,Mohawk,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,270,,,,,,,
2023-01-16,1520,Otisville,3 102.10 THREATS 114.10 SMUGGLING 106.10 DIRECT ORDER 12,12.0,90,,,,,,,
2023-01-16,915,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,120,,,,,,,
2023-01-16,1941,Upstate,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,90,,,,,,,
2023-01-16,1708,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2023-01-16,1535,Upstate,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 116.10 LOSS/DAMAGE PROP 3,3.0,120,,,,,,,
2023-01-16,1942,Upstate,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,90,,,,,,,
2023-01-16,1719,Upstate,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,60,,,,,,,
2023-01-16,1942,Upstate,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,60,,,,,,,
2023-01-16,1708,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2023-01-16,1223,Uncoded,3 118.10 ARSON 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 7,7.0,90,,,,,,,
2023-01-17,929,Attica,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,30,,,,,,,
2023-01-17,824,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,29,,,,,,,
2023-01-17,1310,Bare Hill,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,16,,,,,,,
2023-01-17,900,Bedford Hills,3 100.10 ASSAULT ON INCAR INDIV 118.22 UNHYGIENIC ACT 100.15 DISORDERLY COND 3,3.0,300,,,,,,,
2023-01-17,1400,Collins,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,40,,,,,,,
2023-01-17,1400,Collins,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,40,,,,,,,
2023-01-17,1945,Elmira,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 105.13 GANGS 4,3.0,270,,,,,,,
2023-01-17,1620,Elmira,3 105.13 GANGS 1,1.0,30,,,,,,,
2023-01-17,1710,Elmira,3 105.13 GANGS 1,1.0,30,,,,,,,
2023-01-17,1145,Fishkill,3 113.10 WEAPON 3,1.0,123,,,,,,,
2023-01-17,1215,Fishkill,3 113.10 WEAPON 6,1.0,183,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-17,1850,Fishkill,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,2.0,15,,,,,,,
2023-01-17,805,Fishkill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2023-01-17,1005,Franklin,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 4,4.0,240,,,,,,,
2023-01-17,1015,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,47,,,,,,,
2023-01-17,2025,Gouverneur,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,3.0,14,,,,,,,
2023-01-17,850,Great Meadow,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,40,,,,,,,
2023-01-17,855,Greene,3 118.10 ARSON 116.10 LOSS/DAMAGE PROP 118.31 TAMPER W/ ELEC 3,3.0,30,,,,,,,
2023-01-17,855,Greene,3 102.10 THREATS 107.11 HARASSMENT 5,2.0,60,,,,,,,
2023-01-17,1545,Greene,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,4.0,15,,,,,,,
2023-01-17,1740,Hudson,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-17,1700,Orleans,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,96,,,,,,,
2023-01-17,1700,Orleans,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2023-01-17,600,Shawangunk,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,44,,,,,,,
2023-01-17,600,Shawangunk,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,4.0,70,,,,,,,
2023-01-17,1615,Sullivan,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 4,4.0,120,,,,,,,
2023-01-17,1221,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,7,,,,,,,
2023-01-18,1921,Albion,3 114.10 SMUGGLING 116.13 VANDAL/STEALING 113.23 CONTRABAND 5,5.0,120,,,,,,,
2023-01-18,1205,Auburn,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,90,,,,,,,
2023-01-18,900,Bare Hill,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 104.11 VIOLENT CONDUCT 5,4.0,66,,,,,,,
2023-01-18,900,Bare Hill,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 104.11 VIOLENT CONDUCT 5,4.0,126,,,,,,,
2023-01-18,950,Cape Vincent,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,3.0,30,,,,,,,
2023-01-18,1233,Coxsackie,3 104.12 DEMONSTRATION 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,3.0,90,,,,,,,
2023-01-18,1233,Coxsackie,3 104.12 DEMONSTRATION 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,3.0,265,,,,,,,
2023-01-18,1233,Coxsackie,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,90,,,,,,,
2023-01-18,1233,Coxsackie,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,180,,,,,,,
2023-01-18,1233,Coxsackie,3 104.12 DEMONSTRATION 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,3.0,90,,,,,,,
2023-01-18,1330,Eastern,3 114.10 SMUGGLING 113.23 CONTRABAND 113.16 UNAUTH VALUABLE 3,3.0,373,,,,,,,
2023-01-18,2040,Fishkill,3 105.13 GANGS 1,1.0,30,,,,,,,
2023-01-18,1500,Gouverneur,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.14 UNAUTH MEDIC 3,3.0,60,,,,,,,
2023-01-18,1230,Great Meadow,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 8,8.0,365,,,,,,,
2023-01-18,1700,Great Meadow,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,270,,,,,,,
2023-01-18,1005,Great Meadow,3 113.10 WEAPON 114.10 SMUGGLING 5,2.0,180,,,,,,,
2023-01-18,920,Green Haven,3 113.10 WEAPON 4,1.0,90,,,,,,,
2023-01-18,1040,Groveland,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,183,,,,,,,
2023-01-18,1200,Groveland,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,89,,,,,,,
2023-01-18,855,Groveland,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,159,,,,,,,
2023-01-18,1050,Mid-State,3 102.10 THREATS 104.13 CREATE DISTURB 107.11 HARASSMENT 3,3.0,31,,,,,,,
2023-01-18,1750,Sing Sing,3 113.23 CONTRABAND 1,1.0,185,,,,,,,
2023-01-18,1230,Ulster,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2023-01-18,1305,Upstate,3 100.13 FIGHTING 1,1.0,30,,,,,,,
2023-01-18,55,Wyoming,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,185,,,,,,,
2023-01-18,15,Wyoming,3 113.10 WEAPON 1,1.0,95,,,,,,,
2023-01-18,55,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,30,,,,,,,
2023-01-18,55,Wyoming,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,81,,,,,,,
