Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-07-02,721,Clinton,3 100.13 FIGHTING 4,1.0,3,,,,,,,
2022-07-02,1440,Clinton,3 118.22 UNHYGIENIC ACT 1,1.0,40,,,,,,,
2022-07-02,1010,Coxsackie,3 100.11 ASSAULT ON STAFF 118.10 ARSON 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2022-07-02,1015,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,4.0,90,,,,,,,
2022-07-02,1015,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,5.0,120,,,,,,,
2022-07-02,1004,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2022-07-02,1015,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 6,5.0,365,,,,,,,
2022-07-02,1800,Coxsackie,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,45,,,,,,,
2022-07-02,1510,Elmira,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,60,,,,,,,
2022-07-02,1215,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,59,,,,,,,
2022-07-02,1420,Great Meadow,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 8,8.0,365,,,,,,,
2022-07-02,1825,Lakeview,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,40,,,,,,,
2022-07-02,1825,Lakeview,3 113.10 WEAPON 106.10 DIRECT ORDER 104.13 CREATE DISTURB 5,5.0,179,,,,,,,
2022-07-02,1640,Orleans,3 114.10 SMUGGLING 107.10 INTERFERENCE 113.23 CONTRABAND 3,3.0,30,,,,,,,
2022-07-02,1825,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,58,,,,,,,
