Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4
2022-11-15,640,Ulster,3 113.10 WEAPON 114.10 SMUGGLING 114.10 SMUGGLING 6,6.0,270
2022-11-15,1500,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 109.12 MOVEMENT VIO 5,3.0,60
2022-11-15,1251,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,40
2022-11-15,1507,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30
2022-11-15,1251,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,40
2022-11-15,1705,Wyoming,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,95
2022-11-16,1845,Altona,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-11-16,1010,Attica,3 101.22 STALKING 180.11 FACIL CORRESPOND 107.11 HARASSMENT 3,3.0,90
2022-11-16,1415,Attica,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60
2022-11-16,850,Bare Hill,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,90
2022-11-16,900,Bare Hill,3 113.10 WEAPON 113.11 ALTERED ITEM 3,2.0,200
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-16,2345,Cayuga,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,25
2022-11-16,710,Clinton,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 9,9.0,365
2022-11-16,1920,Eastern,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,270
2022-11-16,945,Elmira,3 113.23 CONTRABAND 1,1.0,30
2022-11-16,2030,Fishkill,3 118.10 ARSON 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,60
2022-11-16,1900,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 5,5.0,120
2022-11-16,1915,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 5,5.0,15
2022-11-16,1135,Five Points,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,30
2022-11-16,2145,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 5,5.0,25
2022-11-16,745,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,5.0,120
2022-11-16,2316,Franklin,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,202
2022-11-16,1425,Franklin,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,2
2022-11-16,1440,Gouverneur,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 9,9.0,119
2022-11-16,745,Gouverneur,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,270
2022-11-16,1620,Gouverneur,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,13
2022-11-16,1255,Greene,3 113.10 WEAPON 1,1.0,365
2022-11-16,840,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,45
2022-11-16,840,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30
2022-11-16,2335,Groveland,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,6.0,90
2022-11-16,1415,Lakeview,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 3,2.0,95
2022-11-16,300,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,90
2022-11-16,900,Orleans,3 105.13 GANGS 180.11 FACIL CORRESPOND 111.10 IMPERSONATION 3,3.0,160
2022-11-16,1735,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,60
2022-11-16,800,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,75
2022-11-16,1038,Washington,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,52
2022-11-16,1400,Wende,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 7,4.0,5
2022-11-16,1030,Wyoming,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30
2022-11-16,2245,Wyoming,3 113.10 WEAPON 106.10 DIRECT ORDER 107.10 INTERFERENCE 8,7.0,132
2022-11-17,850,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,30
2022-11-17,955,Attica,3 102.10 THREATS 107.10 INTERFERENCE 100.15 DISORDERLY COND 5,4.0,6
2022-11-17,1200,Cayuga,3 118.22 UNHYGIENIC ACT 102.10 THREATS 106.10 DIRECT ORDER 3,3.0,150
2022-11-17,2330,Clinton,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 107.10 INTERFERENCE 3,3.0,45
2022-11-17,1145,Five Points,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,180
2022-11-17,1435,Five Points,3 102.10 THREATS 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 5,5.0,30
2022-11-17,1440,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,90
2022-11-17,2100,Franklin,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,45
2022-11-17,1825,Gouverneur,3 102.10 THREATS 104.11 VIOLENT CONDUCT 109.15 REFUSE DBL CELLING 3,3.0,90
2022-11-17,941,Great Meadow,3 102.10 THREATS 116.10 LOSS/DAMAGE PROP 116.11 TAMPER WITH PROP 5,3.0,60
2022-11-17,1340,Great Meadow,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,180
2022-11-17,1255,Great Meadow,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 5,3.0,60
2022-11-17,2110,Groveland,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 4,3.0,49
2022-11-17,1810,Mohawk,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-11-17,1245,Upstate,3 114.10 SMUGGLING 103.20 SOLICITING 113.15 UNAUTH EXCHANGE 4,3.0,60
2022-11-17,1700,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 10,10.0,33
2022-11-18,33,Albion,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,240
2022-11-18,1030,Auburn,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,40
2022-11-18,1419,Cape Vincent,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.14 UNAUTH MEDIC 3,3.0,60
2022-11-18,334,Cayuga,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,4
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-18,334,Cayuga,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,5
2022-11-18,2030,Clinton,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,365
2022-11-18,1000,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90
2022-11-18,2130,Five Points,3 102.10 THREATS 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 6,5.0,20
2022-11-18,910,Franklin,3 113.10 WEAPON 1,1.0,94
2022-11-18,1615,Gouverneur,3 113.10 WEAPON 113.11 ALTERED ITEM 113.15 UNAUTH EXCHANGE 3,3.0,180
2022-11-18,1630,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60
2022-11-18,1140,Sing Sing,3 113.10 WEAPON 1,1.0,120
2022-11-18,1710,Ulster,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,35
2022-11-18,2000,Washington,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,60
2022-11-18,820,Wende,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 8,8.0,120
2022-11-19,715,Albion,3 102.10 THREATS 1,1.0,120
2022-11-19,1647,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,119
2022-11-19,1130,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,90
2022-11-19,1130,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-11-19,920,Fishkill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 8,8.0,180
2022-11-19,1225,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,60
2022-11-19,1225,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,270
2022-11-19,950,Franklin,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,119
2022-11-19,1915,Great Meadow,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 18,5.0,90
2022-11-19,1910,Great Meadow,3 100.11 ASSAULT ON STAFF 104.10 RIOTING 102.10 THREATS 16,16.0,365
2022-11-19,1910,Great Meadow,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 12,7.0,180
2022-11-19,1915,Great Meadow,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 13,13.0,120
2022-11-19,1315,Great Meadow,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,180
2022-11-19,1915,Great Meadow,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 7,6.0,90
2022-11-19,1308,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,45
2022-11-19,1830,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,90
2022-11-19,2225,Orleans,3 113.10 WEAPON 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,90
2022-11-19,1020,Upstate,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,90
2022-11-20,2045,Adirondack,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,12
2022-11-20,1120,Attica,3 100.10 ASSAULT ON INCAR INDIV 118.22 UNHYGIENIC ACT 2,2.0,120
2022-11-20,2015,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-11-20,2015,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,59
2022-11-20,1535,Attica,3 113.10 WEAPON 2,1.0,89
2022-11-20,30,Bare Hill,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,45
2022-11-20,1235,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,67
2022-11-20,815,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 107.11 HARASSMENT 5,4.0,30
2022-11-20,1315,Marcy,3 114.10 SMUGGLING 113.34 DRUG USE 180.10 FACIL VISITING 6,6.0,90
2022-11-20,1925,Mid-State,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,2.0,15
2022-11-20,1400,Upstate,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 180.10 FACIL VISITING 3,3.0,90
2022-11-20,1045,Wende,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,101
2022-11-21,725,Altona,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,100
2022-11-21,1830,Attica,3 107.10 INTERFERENCE 107.11 HARASSMENT 109.10 OUT OF PLACE 4,3.0,10
2022-11-21,950,Clinton,3 113.23 CONTRABAND 113.22 PROP UNAUTH LOC 4,2.0,15
2022-11-21,1036,Coxsackie,3 102.10 THREATS 4,1.0,200
2022-11-21,1950,Fishkill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,75
2022-11-21,1950,Gouverneur,3 102.10 THREATS 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 4,3.0,15
2022-11-21,820,Greene,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,6.0,10
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-21,815,Groveland,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,52
2022-11-21,845,Lakeview,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 7,5.0,365
2022-11-21,1940,Marcy,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,95
2022-11-21,1425,Orleans,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,60
2022-11-21,1620,Upstate,3 113.10 WEAPON 114.10 SMUGGLING 107.10 INTERFERENCE 4,4.0,300
2022-11-22,1828,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,32
2022-11-22,1828,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45
2022-11-22,740,Altona,3 102.10 THREATS 106.10 DIRECT ORDER 3,2.0,46
2022-11-22,2115,Attica,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,30
2022-11-22,55,Bare Hill,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,98
2022-11-22,1500,Cayuga,3 101.22 STALKING 102.10 THREATS 103.10 BRIBERY/EXTORTION 4,4.0,40
2022-11-22,1205,Clinton,3 101.20 LEWD CONDUCT 107.11 HARASSMENT 4,2.0,60
2022-11-22,1645,Collins,3 113.10 WEAPON 113.11 ALTERED ITEM 3,2.0,45
2022-11-22,545,Fishkill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.11 VIOLENT CONDUCT 9,7.0,19
2022-11-22,1230,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 3,2.0,45
2022-11-22,2015,Great Meadow,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 107.11 HARASSMENT 3,3.0,30
2022-11-22,1100,Great Meadow,3 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,60
2022-11-22,2055,Great Meadow,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,7.0,180
2022-11-22,1005,Great Meadow,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 113.23 CONTRABAND 4,3.0,365
2022-11-22,2055,Great Meadow,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,45
2022-11-22,1225,Greene,3 113.10 WEAPON 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,100
2022-11-22,640,Greene,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,45
2022-11-22,1200,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,45
2022-11-22,640,Greene,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,60
2022-11-22,1745,Lakeview,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,30
2022-11-22,1035,Marcy,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,3.0,90
2022-11-22,1530,Mohawk,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.10 OUT OF PLACE 3,3.0,66
2022-11-22,2030,Mohawk,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60
2022-11-22,1735,Sing Sing,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 5,5.0,130
2022-11-22,1826,Sullivan,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,90
2022-11-22,1220,Sullivan,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,120
2022-11-22,915,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30
2022-11-22,915,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30
2022-11-22,1940,Washington,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,2.0,10
2022-11-23,1840,Albion,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,35
2022-11-23,1930,Clinton,3 113.10 WEAPON 1,1.0,100
2022-11-23,1505,Coxsackie,3 114.10 SMUGGLING 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,90
2022-11-23,310,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,185
2022-11-23,2130,Franklin,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,180
2022-11-23,1115,Greene,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,180
2022-11-23,1937,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,5.0,90
2022-11-23,1345,Marcy,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-11-23,1450,Orleans,3 114.10 SMUGGLING 113.34 DRUG USE 180.10 FACIL VISITING 5,5.0,90
2022-11-23,1250,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,15
2022-11-24,1730,Attica,3 113.10 WEAPON 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,215
2022-11-24,1100,Clinton,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,690
2022-11-24,1110,Eastern,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,5
2022-11-24,900,Eastern,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 4,4.0,275
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-24,1610,Elmira,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,90
2022-11-24,1614,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90
2022-11-24,1908,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,180
2022-11-24,1230,Sullivan,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 5,4.0,65
2022-11-24,1145,Wende,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,2.0,89
2022-11-24,800,Woodbourne,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,7.0,15
2022-11-25,815,Attica,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 3,3.0,364
2022-11-25,1300,Auburn,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,90
2022-11-25,745,Auburn,3 104.11 VIOLENT CONDUCT 105.13 GANGS 106.10 DIRECT ORDER 7,6.0,30
2022-11-25,1815,Cape Vincent,3 114.10 SMUGGLING 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,60
2022-11-25,830,Cayuga,3 113.10 WEAPON 3,1.0,90
2022-11-25,1115,Cayuga,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,5.0,48
2022-11-25,2100,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,15
2022-11-25,1820,Gouverneur,3 102.10 THREATS 104.11 VIOLENT CONDUCT 109.15 REFUSE DBL CELLING 3,3.0,60
2022-11-25,2100,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,12
2022-11-25,820,Great Meadow,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,2.0,20
2022-11-25,1200,Greene,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,30
2022-11-25,1200,Greene,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,30
2022-11-25,1905,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,90
2022-11-25,810,Lakeview,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,3
2022-11-25,1000,Wende,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,155
2022-11-25,1100,Woodbourne,3 102.10 THREATS 102.10 THREATS 104.11 VIOLENT CONDUCT 13,13.0,95
2022-11-25,1045,Wyoming,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,20
2022-11-26,2050,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-11-26,2050,Attica,3 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,2.0,5
2022-11-26,2010,Attica,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,65
2022-11-26,1740,Auburn,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,270
2022-11-26,1150,Auburn,3 100.13 FIGHTING 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,3
2022-11-26,1535,Bedford Hills,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,95
2022-11-26,1535,Bedford Hills,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,60
2022-11-26,1330,Cayuga,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,15
2022-11-26,1425,Five Points,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,60
2022-11-26,1640,Franklin,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,70
2022-11-26,1530,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 5,4.0,60
2022-11-26,1230,Greene,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,270
2022-11-26,1255,Groveland,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,33
2022-11-26,1612,Mid-State,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,325
2022-11-26,1745,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,75
2022-11-26,1800,Orleans,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,180
2022-11-26,1820,Orleans,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,124
2022-11-26,1405,Upstate,3 100.13 FIGHTING 100.13 FIGHTING 104.11 VIOLENT CONDUCT 10,10.0,60
2022-11-26,1902,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,45
2022-11-26,1405,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30
2022-11-26,920,Wyoming,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 7,7.0,90
2022-11-27,1624,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,10
2022-11-27,1310,Auburn,3 118.10 ARSON 118.22 UNHYGIENIC ACT 102.10 THREATS 6,6.0,90
2022-11-27,1845,Clinton,3 101.20 LEWD CONDUCT 107.11 HARASSMENT 2,2.0,45
2022-11-27,1905,Clinton,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 6,4.0,60
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-27,851,Collins,3 102.10 THREATS 1,1.0,4
2022-11-27,810,Coxsackie,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,90
2022-11-27,1937,Greene,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,200
2022-11-27,2010,Mid-State,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,150
2022-11-27,115,Mohawk,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,90
2022-11-27,1420,Otisville,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,56
